날짜,노선번호,역/정류장명,승차인원,하차인원,교통수단
20230906,"110번(A,고려대방향,정릉~정릉)",,268.0,358.0,버스
20230906,"110번(A,고려대방향,정릉~정릉)",,173.0,245.0,버스
20230906,"110번(A,고려대방향,정릉~정릉)",,0.0,229.0,버스
20230906,"110번(A,고려대방향,정릉~정릉)",,102.0,69.0,버스
20230906,"110번(A,고려대방향,정릉~정릉)",,345.0,327.0,버스
20230906,"110번(A,고려대방향,정릉~정릉)",,133.0,813.0,버스
20230906,"110번(A,고려대방향,정릉~정릉)",,358.0,5.0,버스
20230906,"110번(A,고려대방향,정릉~정릉)",,79.0,66.0,버스
20230906,"110번(A,고려대방향,정릉~정릉)",,14.0,55.0,버스
20230906,"110번(A,고려대방향,정릉~정릉)",,164.0,25.0,버스
20230906,"110번(A,고려대방향,정릉~정릉)",,38.0,135.0,버스
20230906,"110번(A,고려대방향,정릉~정릉)",,295.0,160.0,버스
20230906,"110번(A,고려대방향,정릉~정릉)",,241.0,67.0,버스
20230906,"110번(A,고려대방향,정릉~정릉)",,307.0,211.0,버스
20230906,"110번(A,고려대방향,정릉~정릉)",,36.0,66.0,버스
20230906,"110번(A,고려대방향,정릉~정릉)",,76.0,263.0,버스
20230906,"110번(A,고려대방향,정릉~정릉)",,108.0,125.0,버스
20230906,"110번(A,고려대방향,정릉~정릉)",,199.0,364.0,버스
20230906,"110번(A,고려대방향,정릉~정릉)",,88.0,214.0,버스
20230906,"110번(A,고려대방향,정릉~정릉)",,86.0,55.0,버스
20230906,"110번(A,고려대방향,정릉~정릉)",,226.0,134.0,버스
20230906,"110번(A,고려대방향,정릉~정릉)",,110.0,110.0,버스
20230906,"110번(A,고려대방향,정릉~정릉)",,295.0,2.0,버스
20230906,"110번(A,고려대방향,정릉~정릉)",,298.0,601.0,버스
20230906,"110번(A,고려대방향,정릉~정릉)",,741.0,214.0,버스
20230906,"110번(A,고려대방향,정릉~정릉)",,17.0,93.0,버스
20230906,"110번(A,고려대방향,정릉~정릉)",,90.0,91.0,버스
20230906,"110번(A,고려대방향,정릉~정릉)",,1.0,50.0,버스
20230906,"110번(A,고려대방향,정릉~정릉)",,158.0,168.0,버스
20230906,"110번(A,고려대방향,정릉~정릉)",,64.0,182.0,버스
20230906,"110번(A,고려대방향,정릉~정릉)",,348.0,236.0,버스
20230906,"110번(A,고려대방향,정릉~정릉)",,104.0,332.0,버스
20230906,"110번(A,고려대방향,정릉~정릉)",,142.0,169.0,버스
20230906,"110번(A,고려대방향,정릉~정릉)",,114.0,134.0,버스
20230906,"110번(A,고려대방향,정릉~정릉)",,147.0,140.0,버스
20230906,"110번(A,고려대방향,정릉~정릉)",,93.0,151.0,버스
20230906,"110번(A,고려대방향,정릉~정릉)",,172.0,110.0,버스
20230906,"110번(A,고려대방향,정릉~정릉)",,442.0,445.0,버스
20230906,"110번(A,고려대방향,정릉~정릉)",,205.0,265.0,버스
20230906,"110번(A,고려대방향,정릉~정릉)",,162.0,164.0,버스
20230906,"110번(A,고려대방향,정릉~정릉)",,157.0,181.0,버스
20230906,"110번(A,고려대방향,정릉~정릉)",,73.0,170.0,버스
20230906,"110번(A,고려대방향,정릉~정릉)",,272.0,171.0,버스
20230906,"110번(A,고려대방향,정릉~정릉)",,103.0,122.0,버스
20230906,"110번(A,고려대방향,정릉~정릉)",,198.0,286.0,버스
20230906,"110번(A,고려대방향,정릉~정릉)",,110.0,169.0,버스
20230906,"110번(A,고려대방향,정릉~정릉)",,69.0,207.0,버스
20230906,"110번(A,고려대방향,정릉~정릉)",,111.0,226.0,버스
20230906,"110번(A,고려대방향,정릉~정릉)",,120.0,267.0,버스
20230906,"110번(A,고려대방향,정릉~정릉)",,14.0,54.0,버스
20230906,"110번(A,고려대방향,정릉~정릉)",,41.0,81.0,버스
20230906,"110번(A,고려대방향,정릉~정릉)",,11.0,184.0,버스
20230906,"110번(A,고려대방향,정릉~정릉)",,30.0,130.0,버스
20230906,"110번(A,고려대방향,정릉~정릉)",,86.0,164.0,버스
20230906,"110번(A,고려대방향,정릉~정릉)",,247.0,103.0,버스
20230906,"110번(A,고려대방향,정릉~정릉)",,88.0,283.0,버스
20230906,"110번(A,고려대방향,정릉~정릉)",,143.0,213.0,버스
20230906,"110번(A,고려대방향,정릉~정릉)",,302.0,80.0,버스
20230906,"110번(A,고려대방향,정릉~정릉)",,343.0,324.0,버스
20230906,"110번(A,고려대방향,정릉~정릉)",,176.0,120.0,버스
20230906,"110번(A,고려대방향,정릉~정릉)",,182.0,298.0,버스
20230906,"110번(A,고려대방향,정릉~정릉)",,133.0,269.0,버스
20230906,"110번(A,고려대방향,정릉~정릉)",,14.0,78.0,버스
20230906,"110번(A,고려대방향,정릉~정릉)",,103.0,102.0,버스
20230906,"110번(A,고려대방향,정릉~정릉)",,100.0,125.0,버스
20230906,"110번(A,고려대방향,정릉~정릉)",,163.0,104.0,버스
20230906,"110번(A,고려대방향,정릉~정릉)",,155.0,121.0,버스
20230906,"110번(A,고려대방향,정릉~정릉)",,148.0,87.0,버스
20230906,"110번(A,고려대방향,정릉~정릉)",,344.0,226.0,버스
20230906,"110번(A,고려대방향,정릉~정릉)",,246.0,155.0,버스
20230906,"110번(A,고려대방향,정릉~정릉)",,257.0,142.0,버스
20230906,"110번(A,고려대방향,정릉~정릉)",,159.0,123.0,버스
20230906,"110번(A,고려대방향,정릉~정릉)",,152.0,137.0,버스
20230906,"110번(A,고려대방향,정릉~정릉)",,104.0,266.0,버스
20230906,"110번(A,고려대방향,정릉~정릉)",,1768.0,434.0,버스
20230906,"110번(A,고려대방향,정릉~정릉)",,324.0,235.0,버스
20230906,"110번(A,고려대방향,정릉~정릉)",,142.0,104.0,버스
20230906,"110번(A,고려대방향,정릉~정릉)",,318.0,159.0,버스
20230906,130번(우이동~길동),,255.0,356.0,버스
20230906,130번(우이동~길동),,375.0,71.0,버스
20230906,130번(우이동~길동),,483.0,279.0,버스
20230906,130번(우이동~길동),,215.0,343.0,버스
20230906,130번(우이동~길동),,492.0,111.0,버스
20230906,130번(우이동~길동),,320.0,104.0,버스
20230906,130번(우이동~길동),,98.0,354.0,버스
20230906,130번(우이동~길동),,592.0,378.0,버스
20230906,130번(우이동~길동),,174.0,134.0,버스
20230906,130번(우이동~길동),,119.0,641.0,버스
20230906,130번(우이동~길동),,634.0,218.0,버스
20230906,130번(우이동~길동),,377.0,431.0,버스
20230906,130번(우이동~길동),,416.0,1375.0,버스
20230906,130번(우이동~길동),,335.0,114.0,버스
20230906,130번(우이동~길동),,390.0,319.0,버스
20230906,130번(우이동~길동),,270.0,195.0,버스
20230906,130번(우이동~길동),,638.0,735.0,버스
20230906,130번(우이동~길동),,486.0,308.0,버스
20230906,130번(우이동~길동),,379.0,240.0,버스
20230906,130번(우이동~길동),,370.0,258.0,버스
20230906,130번(우이동~길동),,302.0,442.0,버스
20230906,130번(우이동~길동),,272.0,310.0,버스
20230906,130번(우이동~길동),,8.0,9.0,버스
20230906,130번(우이동~길동),,957.0,386.0,버스
20230906,130번(우이동~길동),,363.0,328.0,버스
20230906,130번(우이동~길동),,264.0,494.0,버스
20230906,130번(우이동~길동),,254.0,334.0,버스
20230906,130번(우이동~길동),,63.0,519.0,버스
20230906,130번(우이동~길동),,40.0,360.0,버스
20230906,130번(우이동~길동),,448.0,69.0,버스
20230906,130번(우이동~길동),,664.0,58.0,버스
20230906,130번(우이동~길동),,570.0,70.0,버스
20230906,130번(우이동~길동),,148.0,321.0,버스
20230906,130번(우이동~길동),,212.0,340.0,버스
20230906,130번(우이동~길동),,300.0,475.0,버스
20230906,130번(우이동~길동),,71.0,522.0,버스
20230906,130번(우이동~길동),,74.0,226.0,버스
20230906,130번(우이동~길동),,37.0,140.0,버스
20230906,130번(우이동~길동),,243.0,43.0,버스
20230906,130번(우이동~길동),,674.0,78.0,버스
20230906,130번(우이동~길동),,187.0,235.0,버스
20230906,130번(우이동~길동),,1152.0,320.0,버스
20230906,130번(우이동~길동),,123.0,318.0,버스
20230906,130번(우이동~길동),,183.0,279.0,버스
20230906,130번(우이동~길동),,101.0,393.0,버스
20230906,130번(우이동~길동),,398.0,370.0,버스
20230906,130번(우이동~길동),,599.0,356.0,버스
20230906,130번(우이동~길동),,123.0,192.0,버스
20230906,130번(우이동~길동),,123.0,161.0,버스
20230906,130번(우이동~길동),,332.0,376.0,버스
20230906,130번(우이동~길동),,301.0,689.0,버스
20230906,130번(우이동~길동),,2.0,81.0,버스
20230906,130번(우이동~길동),,615.0,902.0,버스
20230906,130번(우이동~길동),,716.0,372.0,버스
20230906,130번(우이동~길동),,342.0,518.0,버스
20230906,130번(우이동~길동),,462.0,304.0,버스
20230906,130번(우이동~길동),,315.0,260.0,버스
20230906,130번(우이동~길동),,483.0,269.0,버스
20230906,130번(우이동~길동),,337.0,192.0,버스
20230906,130번(우이동~길동),,245.0,247.0,버스
20230906,130번(우이동~길동),,222.0,514.0,버스
20230906,130번(우이동~길동),,593.0,494.0,버스
20230906,130번(우이동~길동),,306.0,265.0,버스
20230906,130번(우이동~길동),,140.0,210.0,버스
20230906,130번(우이동~길동),,222.0,354.0,버스
20230906,130번(우이동~길동),,293.0,767.0,버스
20230906,130번(우이동~길동),,749.0,263.0,버스
20230906,130번(우이동~길동),,162.0,235.0,버스
20230906,130번(우이동~길동),,438.0,197.0,버스
20230906,130번(우이동~길동),,515.0,1551.0,버스
20230906,130번(우이동~길동),,638.0,150.0,버스
20230906,130번(우이동~길동),,60.0,16.0,버스
20230906,130번(우이동~길동),,0.0,28.0,버스
20230906,130번(우이동~길동),,407.0,211.0,버스
20230906,130번(우이동~길동),,506.0,330.0,버스
20230906,130번(우이동~길동),,228.0,509.0,버스
20230906,130번(우이동~길동),,292.0,219.0,버스
20230906,130번(우이동~길동),,377.0,266.0,버스
20230906,130번(우이동~길동),,415.0,393.0,버스
20230906,130번(우이동~길동),,266.0,395.0,버스
20230906,130번(우이동~길동),,348.0,303.0,버스
20230906,130번(우이동~길동),,133.0,246.0,버스
20230906,130번(우이동~길동),,433.0,393.0,버스
20230906,130번(우이동~길동),,391.0,665.0,버스
20230906,130번(우이동~길동),,550.0,255.0,버스
20230906,130번(우이동~길동),,286.0,268.0,버스
20230906,130번(우이동~길동),,90.0,240.0,버스
20230906,130번(우이동~길동),,531.0,485.0,버스
20230906,140번(도봉산역~AT센터),,570.0,191.0,버스
20230906,140번(도봉산역~AT센터),,303.0,33.0,버스
20230906,140번(도봉산역~AT센터),,1621.0,653.0,버스
20230906,140번(도봉산역~AT센터),,396.0,263.0,버스
20230906,140번(도봉산역~AT센터),,198.0,234.0,버스
20230906,140번(도봉산역~AT센터),,84.0,287.0,버스
20230906,140번(도봉산역~AT센터),,52.0,189.0,버스
20230906,140번(도봉산역~AT센터),,287.0,69.0,버스
20230906,140번(도봉산역~AT센터),,216.0,51.0,버스
20230906,140번(도봉산역~AT센터),,337.0,89.0,버스
20230906,140번(도봉산역~AT센터),,307.0,164.0,버스
20230906,140번(도봉산역~AT센터),,378.0,230.0,버스
20230906,140번(도봉산역~AT센터),,296.0,515.0,버스
20230906,140번(도봉산역~AT센터),,215.0,108.0,버스
20230906,140번(도봉산역~AT센터),,242.0,252.0,버스
20230906,140번(도봉산역~AT센터),,126.0,149.0,버스
20230906,140번(도봉산역~AT센터),,639.0,33.0,버스
20230906,140번(도봉산역~AT센터),,606.0,585.0,버스
20230906,140번(도봉산역~AT센터),,1.0,315.0,버스
20230906,140번(도봉산역~AT센터),,385.0,218.0,버스
20230906,140번(도봉산역~AT센터),,277.0,146.0,버스
20230906,140번(도봉산역~AT센터),,313.0,518.0,버스
20230906,140번(도봉산역~AT센터),,250.0,187.0,버스
20230906,140번(도봉산역~AT센터),,363.0,174.0,버스
20230906,140번(도봉산역~AT센터),,198.0,373.0,버스
20230906,140번(도봉산역~AT센터),,340.0,178.0,버스
20230906,140번(도봉산역~AT센터),,362.0,267.0,버스
20230906,140번(도봉산역~AT센터),,343.0,624.0,버스
20230906,140번(도봉산역~AT센터),,172.0,263.0,버스
20230906,140번(도봉산역~AT센터),,340.0,389.0,버스
20230906,140번(도봉산역~AT센터),,91.0,392.0,버스
20230906,140번(도봉산역~AT센터),,150.0,634.0,버스
20230906,140번(도봉산역~AT센터),,222.0,291.0,버스
20230906,140번(도봉산역~AT센터),,401.0,244.0,버스
20230906,140번(도봉산역~AT센터),,121.0,188.0,버스
20230906,140번(도봉산역~AT센터),,151.0,250.0,버스
20230906,140번(도봉산역~AT센터),,260.0,282.0,버스
20230906,140번(도봉산역~AT센터),,247.0,130.0,버스
20230906,140번(도봉산역~AT센터),,467.0,134.0,버스
20230906,140번(도봉산역~AT센터),,150.0,229.0,버스
20230906,140번(도봉산역~AT센터),,665.0,342.0,버스
20230906,140번(도봉산역~AT센터),,175.0,300.0,버스
20230906,140번(도봉산역~AT센터),,178.0,356.0,버스
20230906,140번(도봉산역~AT센터),,112.0,520.0,버스
20230906,140번(도봉산역~AT센터),,50.0,237.0,버스
20230906,140번(도봉산역~AT센터),,74.0,236.0,버스
20230906,140번(도봉산역~AT센터),,341.0,430.0,버스
20230906,140번(도봉산역~AT센터),,199.0,713.0,버스
20230906,140번(도봉산역~AT센터),,40.0,62.0,버스
20230906,140번(도봉산역~AT센터),,30.0,290.0,버스
20230906,140번(도봉산역~AT센터),,1137.0,266.0,버스
20230906,140번(도봉산역~AT센터),,240.0,561.0,버스
20230906,140번(도봉산역~AT센터),,393.0,170.0,버스
20230906,140번(도봉산역~AT센터),,151.0,135.0,버스
20230906,140번(도봉산역~AT센터),,171.0,171.0,버스
20230906,140번(도봉산역~AT센터),,331.0,404.0,버스
20230906,140번(도봉산역~AT센터),,140.0,0.0,버스
20230906,140번(도봉산역~AT센터),,0.0,182.0,버스
20230906,140번(도봉산역~AT센터),,345.0,627.0,버스
20230906,140번(도봉산역~AT센터),,101.0,243.0,버스
20230906,140번(도봉산역~AT센터),,196.0,535.0,버스
20230906,140번(도봉산역~AT센터),,85.0,380.0,버스
20230906,140번(도봉산역~AT센터),,281.0,248.0,버스
20230906,140번(도봉산역~AT센터),,469.0,178.0,버스
20230906,140번(도봉산역~AT센터),,70.0,272.0,버스
20230906,140번(도봉산역~AT센터),,144.0,264.0,버스
20230906,140번(도봉산역~AT센터),,22.0,172.0,버스
20230906,140번(도봉산역~AT센터),,746.0,111.0,버스
20230906,140번(도봉산역~AT센터),,247.0,271.0,버스
20230906,140번(도봉산역~AT센터),,220.0,9.0,버스
20230906,140번(도봉산역~AT센터),,1.0,249.0,버스
20230906,140번(도봉산역~AT센터),,591.0,2.0,버스
20230906,140번(도봉산역~AT센터),,6.0,199.0,버스
20230906,140번(도봉산역~AT센터),,323.0,70.0,버스
20230906,140번(도봉산역~AT센터),,683.0,150.0,버스
20230906,140번(도봉산역~AT센터),,153.0,194.0,버스
20230906,140번(도봉산역~AT센터),,266.0,219.0,버스
20230906,140번(도봉산역~AT센터),,207.0,466.0,버스
20230906,140번(도봉산역~AT센터),,284.0,234.0,버스
20230906,140번(도봉산역~AT센터),,496.0,226.0,버스
20230906,140번(도봉산역~AT센터),,116.0,526.0,버스
20230906,140번(도봉산역~AT센터),,832.0,277.0,버스
20230906,140번(도봉산역~AT센터),,84.0,371.0,버스
20230906,140번(도봉산역~AT센터),,18.0,191.0,버스
20230906,140번(도봉산역~AT센터),,408.0,89.0,버스
20230906,140번(도봉산역~AT센터),,335.0,1213.0,버스
20230906,140번(도봉산역~AT센터),,68.0,203.0,버스
20230906,141번(도봉산~염곡동),,208.0,188.0,버스
20230906,141번(도봉산~염곡동),,250.0,251.0,버스
20230906,141번(도봉산~염곡동),,225.0,64.0,버스
20230906,141번(도봉산~염곡동),,63.0,250.0,버스
20230906,141번(도봉산~염곡동),,371.0,10.0,버스
20230906,141번(도봉산~염곡동),,144.0,10.0,버스
20230906,141번(도봉산~염곡동),,67.0,224.0,버스
20230906,141번(도봉산~염곡동),,197.0,259.0,버스
20230906,141번(도봉산~염곡동),,182.0,80.0,버스
20230906,141번(도봉산~염곡동),,23.0,146.0,버스
20230906,141번(도봉산~염곡동),,130.0,16.0,버스
20230906,141번(도봉산~염곡동),,88.0,333.0,버스
20230906,141번(도봉산~염곡동),,326.0,100.0,버스
20230906,141번(도봉산~염곡동),,119.0,231.0,버스
20230906,141번(도봉산~염곡동),,22.0,57.0,버스
20230906,141번(도봉산~염곡동),,20.0,9.0,버스
20230906,141번(도봉산~염곡동),,25.0,19.0,버스
20230906,141번(도봉산~염곡동),,79.0,16.0,버스
20230906,141번(도봉산~염곡동),,91.0,280.0,버스
20230906,141번(도봉산~염곡동),,65.0,103.0,버스
20230906,141번(도봉산~염곡동),,180.0,44.0,버스
20230906,141번(도봉산~염곡동),,126.0,31.0,버스
20230906,141번(도봉산~염곡동),,209.0,98.0,버스
20230906,141번(도봉산~염곡동),,361.0,61.0,버스
20230906,141번(도봉산~염곡동),,192.0,200.0,버스
20230906,141번(도봉산~염곡동),,229.0,409.0,버스
20230906,141번(도봉산~염곡동),,202.0,61.0,버스
20230906,141번(도봉산~염곡동),,204.0,147.0,버스
20230906,141번(도봉산~염곡동),,135.0,103.0,버스
20230906,141번(도봉산~염곡동),,440.0,503.0,버스
20230906,141번(도봉산~염곡동),,6.0,233.0,버스
20230906,141번(도봉산~염곡동),,210.0,1.0,버스
20230906,141번(도봉산~염곡동),,151.0,10.0,버스
20230906,141번(도봉산~염곡동),,570.0,146.0,버스
20230906,141번(도봉산~염곡동),,31.0,55.0,버스
20230906,141번(도봉산~염곡동),,154.0,194.0,버스
20230906,141번(도봉산~염곡동),,45.0,215.0,버스
20230906,141번(도봉산~염곡동),,59.0,66.0,버스
20230906,141번(도봉산~염곡동),,189.0,161.0,버스
20230906,141번(도봉산~염곡동),,174.0,172.0,버스
20230906,141번(도봉산~염곡동),,125.0,244.0,버스
20230906,141번(도봉산~염곡동),,145.0,117.0,버스
20230906,141번(도봉산~염곡동),,269.0,265.0,버스
20230906,141번(도봉산~염곡동),,241.0,172.0,버스
20230906,141번(도봉산~염곡동),,203.0,176.0,버스
20230906,141번(도봉산~염곡동),,253.0,256.0,버스
20230906,141번(도봉산~염곡동),,234.0,157.0,버스
20230906,141번(도봉산~염곡동),,625.0,176.0,버스
20230906,141번(도봉산~염곡동),,219.0,236.0,버스
20230906,141번(도봉산~염곡동),,201.0,300.0,버스
20230906,141번(도봉산~염곡동),,397.0,144.0,버스
20230906,141번(도봉산~염곡동),,553.0,200.0,버스
20230906,141번(도봉산~염곡동),,225.0,95.0,버스
20230906,141번(도봉산~염곡동),,192.0,153.0,버스
20230906,141번(도봉산~염곡동),,121.0,249.0,버스
20230906,141번(도봉산~염곡동),,205.0,133.0,버스
20230906,141번(도봉산~염곡동),,306.0,336.0,버스
20230906,141번(도봉산~염곡동),,194.0,181.0,버스
20230906,141번(도봉산~염곡동),,293.0,240.0,버스
20230906,141번(도봉산~염곡동),,312.0,322.0,버스
20230906,141번(도봉산~염곡동),,186.0,307.0,버스
20230906,141번(도봉산~염곡동),,399.0,205.0,버스
20230906,141번(도봉산~염곡동),,104.0,234.0,버스
20230906,141번(도봉산~염곡동),,103.0,350.0,버스
20230906,141번(도봉산~염곡동),,191.0,481.0,버스
20230906,141번(도봉산~염곡동),,167.0,432.0,버스
20230906,141번(도봉산~염곡동),,164.0,211.0,버스
20230906,141번(도봉산~염곡동),,0.0,167.0,버스
20230906,141번(도봉산~염곡동),,49.0,5.0,버스
20230906,141번(도봉산~염곡동),,1.0,87.0,버스
20230906,141번(도봉산~염곡동),,104.0,188.0,버스
20230906,141번(도봉산~염곡동),,124.0,238.0,버스
20230906,141번(도봉산~염곡동),,212.0,293.0,버스
20230906,141번(도봉산~염곡동),,100.0,185.0,버스
20230906,141번(도봉산~염곡동),,425.0,238.0,버스
20230906,141번(도봉산~염곡동),,148.0,211.0,버스
20230906,141번(도봉산~염곡동),,99.0,257.0,버스
20230906,141번(도봉산~염곡동),,35.0,160.0,버스
20230906,141번(도봉산~염곡동),,52.0,115.0,버스
20230906,141번(도봉산~염곡동),,90.0,121.0,버스
20230906,141번(도봉산~염곡동),,202.0,203.0,버스
20230906,141번(도봉산~염곡동),,134.0,23.0,버스
20230906,141번(도봉산~염곡동),,83.0,50.0,버스
20230906,141번(도봉산~염곡동),,111.0,202.0,버스
20230906,141번(도봉산~염곡동),,132.0,252.0,버스
20230906,141번(도봉산~염곡동),,21.0,122.0,버스
20230906,141번(도봉산~염곡동),,117.0,204.0,버스
20230906,141번(도봉산~염곡동),,103.0,22.0,버스
20230906,141번(도봉산~염곡동),,331.0,67.0,버스
20230906,141번(도봉산~염곡동),,213.0,117.0,버스
20230906,141번(도봉산~염곡동),,231.0,57.0,버스
20230906,141번(도봉산~염곡동),,91.0,65.0,버스
20230906,141번(도봉산~염곡동),,59.0,175.0,버스
20230906,141번(도봉산~염곡동),,184.0,280.0,버스
20230906,141번(도봉산~염곡동),,383.0,604.0,버스
20230906,141번(도봉산~염곡동),,29.0,214.0,버스
20230906,141번(도봉산~염곡동),,100.0,291.0,버스
20230906,141번(도봉산~염곡동),,14.0,170.0,버스
20230906,141번(도봉산~염곡동),,170.0,190.0,버스
20230906,141번(도봉산~염곡동),,282.0,135.0,버스
20230906,141번(도봉산~염곡동),,196.0,118.0,버스
20230906,141번(도봉산~염곡동),,139.0,128.0,버스
20230906,141번(도봉산~염곡동),,396.0,237.0,버스
20230906,141번(도봉산~염곡동),,201.0,139.0,버스
20230906,141번(도봉산~염곡동),,382.0,178.0,버스
20230906,142번(도봉동~고속터미널),,300.0,320.0,버스
20230906,142번(도봉동~고속터미널),,341.0,21.0,버스
20230906,142번(도봉동~고속터미널),,545.0,490.0,버스
20230906,142번(도봉동~고속터미널),,275.0,263.0,버스
20230906,142번(도봉동~고속터미널),,50.0,432.0,버스
20230906,142번(도봉동~고속터미널),,353.0,308.0,버스
20230906,142번(도봉동~고속터미널),,195.0,342.0,버스
20230906,142번(도봉동~고속터미널),,536.0,306.0,버스
20230906,142번(도봉동~고속터미널),,336.0,424.0,버스
20230906,142번(도봉동~고속터미널),,363.0,261.0,버스
20230906,142번(도봉동~고속터미널),,114.0,227.0,버스
20230906,142번(도봉동~고속터미널),,76.0,216.0,버스
20230906,142번(도봉동~고속터미널),,20.0,177.0,버스
20230906,142번(도봉동~고속터미널),,185.0,376.0,버스
20230906,142번(도봉동~고속터미널),,182.0,272.0,버스
20230906,142번(도봉동~고속터미널),,176.0,184.0,버스
20230906,142번(도봉동~고속터미널),,266.0,155.0,버스
20230906,142번(도봉동~고속터미널),,127.0,175.0,버스
20230906,142번(도봉동~고속터미널),,424.0,145.0,버스
20230906,142번(도봉동~고속터미널),,202.0,248.0,버스
20230906,142번(도봉동~고속터미널),,212.0,23.0,버스
20230906,142번(도봉동~고속터미널),,118.0,38.0,버스
20230906,142번(도봉동~고속터미널),,244.0,73.0,버스
20230906,142번(도봉동~고속터미널),,214.0,123.0,버스
20230906,142번(도봉동~고속터미널),,250.0,182.0,버스
20230906,142번(도봉동~고속터미널),,202.0,406.0,버스
20230906,142번(도봉동~고속터미널),,164.0,75.0,버스
20230906,142번(도봉동~고속터미널),,215.0,164.0,버스
20230906,142번(도봉동~고속터미널),,123.0,86.0,버스
20230906,142번(도봉동~고속터미널),,431.0,513.0,버스
20230906,142번(도봉동~고속터미널),,6.0,269.0,버스
20230906,142번(도봉동~고속터미널),,233.0,1.0,버스
20230906,142번(도봉동~고속터미널),,179.0,7.0,버스
20230906,142번(도봉동~고속터미널),,168.0,117.0,버스
20230906,142번(도봉동~고속터미널),,73.0,515.0,버스
20230906,142번(도봉동~고속터미널),,328.0,270.0,버스
20230906,142번(도봉동~고속터미널),,195.0,146.0,버스
20230906,142번(도봉동~고속터미널),,303.0,142.0,버스
20230906,142번(도봉동~고속터미널),,155.0,282.0,버스
20230906,142번(도봉동~고속터미널),,303.0,172.0,버스
20230906,142번(도봉동~고속터미널),,340.0,231.0,버스
20230906,142번(도봉동~고속터미널),,419.0,422.0,버스
20230906,142번(도봉동~고속터미널),,191.0,306.0,버스
20230906,142번(도봉동~고속터미널),,376.0,201.0,버스
20230906,142번(도봉동~고속터미널),,0.0,186.0,버스
20230906,142번(도봉동~고속터미널),,101.0,203.0,버스
20230906,142번(도봉동~고속터미널),,141.0,231.0,버스
20230906,142번(도봉동~고속터미널),,216.0,311.0,버스
20230906,142번(도봉동~고속터미널),,361.0,119.0,버스
20230906,142번(도봉동~고속터미널),,153.0,168.0,버스
20230906,142번(도봉동~고속터미널),,474.0,256.0,버스
20230906,142번(도봉동~고속터미널),,118.0,219.0,버스
20230906,142번(도봉동~고속터미널),,134.0,236.0,버스
20230906,142번(도봉동~고속터미널),,131.0,412.0,버스
20230906,142번(도봉동~고속터미널),,36.0,193.0,버스
20230906,142번(도봉동~고속터미널),,86.0,207.0,버스
20230906,142번(도봉동~고속터미널),,306.0,306.0,버스
20230906,142번(도봉동~고속터미널),,402.0,216.0,버스
20230906,142번(도봉동~고속터미널),,452.0,93.0,버스
20230906,142번(도봉동~고속터미널),,420.0,247.0,버스
20230906,142번(도봉동~고속터미널),,163.0,129.0,버스
20230906,142번(도봉동~고속터미널),,309.0,281.0,버스
20230906,142번(도봉동~고속터미널),,303.0,183.0,버스
20230906,142번(도봉동~고속터미널),,163.0,282.0,버스
20230906,142번(도봉동~고속터미널),,166.0,20.0,버스
20230906,142번(도봉동~고속터미널),,216.0,199.0,버스
20230906,142번(도봉동~고속터미널),,456.0,402.0,버스
20230906,142번(도봉동~고속터미널),,427.0,224.0,버스
20230906,142번(도봉동~고속터미널),,284.0,171.0,버스
20230906,142번(도봉동~고속터미널),,358.0,493.0,버스
20230906,142번(도봉동~고속터미널),,131.0,536.0,버스
20230906,142번(도봉동~고속터미널),,38.0,67.0,버스
20230906,142번(도봉동~고속터미널),,628.0,595.0,버스
20230906,142번(도봉동~고속터미널),,626.0,515.0,버스
20230906,142번(도봉동~고속터미널),,204.0,344.0,버스
20230906,142번(도봉동~고속터미널),,229.0,195.0,버스
20230906,142번(도봉동~고속터미널),,358.0,367.0,버스
20230906,142번(도봉동~고속터미널),,10.0,235.0,버스
20230906,142번(도봉동~고속터미널),,336.0,159.0,버스
20230906,142번(도봉동~고속터미널),,186.0,121.0,버스
20230906,142번(도봉동~고속터미널),,176.0,123.0,버스
20230906,142번(도봉동~고속터미널),,313.0,252.0,버스
20230906,142번(도봉동~고속터미널),,147.0,255.0,버스
20230906,142번(도봉동~고속터미널),,221.0,136.0,버스
20230906,142번(도봉동~고속터미널),,79.0,293.0,버스
20230906,142번(도봉동~고속터미널),,316.0,200.0,버스
20230906,142번(도봉동~고속터미널),,339.0,485.0,버스
20230906,142번(도봉동~고속터미널),,254.0,348.0,버스
20230906,142번(도봉동~고속터미널),,215.0,231.0,버스
20230906,142번(도봉동~고속터미널),,299.0,174.0,버스
20230906,142번(도봉동~고속터미널),,168.0,279.0,버스
20230906,142번(도봉동~고속터미널),,83.0,139.0,버스
20230906,142번(도봉동~고속터미널),,235.0,146.0,버스
20230906,142번(도봉동~고속터미널),,145.0,280.0,버스
20230906,142번(도봉동~고속터미널),,423.0,321.0,버스
20230906,142번(도봉동~고속터미널),,143.0,155.0,버스
20230906,142번(도봉동~고속터미널),,850.0,184.0,버스
20230906,142번(도봉동~고속터미널),,236.0,415.0,버스
20230906,142번(도봉동~고속터미널),,294.0,231.0,버스
20230906,142번(도봉동~고속터미널),,194.0,280.0,버스
20230906,142번(도봉동~고속터미널),,185.0,225.0,버스
20230906,142번(도봉동~고속터미널),,335.0,229.0,버스
20230906,142번(도봉동~고속터미널),,44.0,147.0,버스
20230906,142번(도봉동~고속터미널),,417.0,195.0,버스
